          Site Type        , Used,Fixed,Prohibited,Available,Util% 
 CLB LUTs                  ,46745,    0,         0,   274080,17.06 
   LUT as Logic            ,39707,    0,         0,   274080,14.49 
   LUT as Memory           , 7038,    0,         0,   144000, 4.89 
     LUT as Distributed RAM, 2784,    0,          ,         ,      
     LUT as Shift Register , 4254,    0,          ,         ,      
 CLB Registers             ,74629,    0,         0,   548160,13.61 
   Register as Flip Flop   ,74589,    0,         0,   548160,13.61 
   Register as Latch       ,   40,    0,         0,   548160,<0.01 
 CARRY8                    , 2260,    0,         0,    34260, 6.60 
 F7 Muxes                  ,  308,    0,         0,   137040, 0.22 
 F8 Muxes                  ,   64,    0,         0,    68520, 0.09 
 F9 Muxes                  ,    0,    0,         0,    34260, 0.00 
 Total,Clock Enable,Synchronous,Asynchronous 
 0    ,           _,          -,           - 
 0    ,           _,          -,         Set 
 0    ,           _,          -,       Reset 
 0    ,           _,        Set,           - 
 0    ,           _,      Reset,           - 
 0    ,         Yes,          -,           - 
 268  ,         Yes,          -,         Set 
 9867 ,         Yes,          -,       Reset 
 1567 ,         Yes,        Set,           - 
 62927,         Yes,      Reset,           - 
                  Site Type                , Used,Fixed,Prohibited,Available,Util% 
 CLB                                       ,10400,    0,         0,    34260,30.36 
   CLBL                                    , 4751,    0,          ,         ,      
   CLBM                                    , 5649,    0,          ,         ,      
 LUT as Logic                              ,39707,    0,         0,   274080,14.49 
   using O5 output only                    , 1197,     ,          ,         ,      
   using O6 output only                    ,29236,     ,          ,         ,      
   using O5 and O6                         , 9274,     ,          ,         ,      
 LUT as Memory                             , 7038,    0,         0,   144000, 4.89 
   LUT as Distributed RAM                  , 2784,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,   28,     ,          ,         ,      
     using O5 and O6                       , 2756,     ,          ,         ,      
   LUT as Shift Register                   , 4254,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  , 2964,     ,          ,         ,      
     using O5 and O6                       , 1290,     ,          ,         ,      
 CLB Registers                             ,74629,    0,         0,   548160,13.61 
   Register driven from within the CLB     ,41580,     ,          ,         ,      
   Register driven from outside the CLB    ,33049,     ,          ,         ,      
