          Site Type        , Used,Fixed,Prohibited,Available,Util% 
 CLB LUTs                  ,25701,    0,         0,   274080, 9.38 
   LUT as Logic            ,21970,    0,         0,   274080, 8.02 
   LUT as Memory           , 3731,    0,         0,   144000, 2.59 
     LUT as Distributed RAM, 1422,    0,          ,         ,      
     LUT as Shift Register , 2309,    0,          ,         ,      
 CLB Registers             ,39392,    0,         0,   548160, 7.19 
   Register as Flip Flop   ,39392,    0,         0,   548160, 7.19 
   Register as Latch       ,    0,    0,         0,   548160, 0.00 
 CARRY8                    , 1130,    0,         0,    34260, 3.30 
 F7 Muxes                  ,  165,    0,         0,   137040, 0.12 
 F8 Muxes                  ,   32,    0,         0,    68520, 0.05 
 F9 Muxes                  ,    0,    0,         0,    34260, 0.00 
 Total,Clock Enable,Synchronous,Asynchronous 
 0    ,           _,          -,           - 
 0    ,           _,          -,         Set 
 0    ,           _,          -,       Reset 
 0    ,           _,        Set,           - 
 0    ,           _,      Reset,           - 
 0    ,         Yes,          -,           - 
 141  ,         Yes,          -,         Set 
 4935 ,         Yes,          -,       Reset 
 885  ,         Yes,        Set,           - 
 33431,         Yes,      Reset,           - 
                  Site Type                , Used,Fixed,Prohibited,Available,Util% 
 CLB                                       , 5551,    0,         0,    34260,16.20 
   CLBL                                    , 2471,    0,          ,         ,      
   CLBM                                    , 3080,    0,          ,         ,      
 LUT as Logic                              ,21970,    0,         0,   274080, 8.02 
   using O5 output only                    , 1164,     ,          ,         ,      
   using O6 output only                    ,15711,     ,          ,         ,      
   using O5 and O6                         , 5095,     ,          ,         ,      
 LUT as Memory                             , 3731,    0,         0,   144000, 2.59 
   LUT as Distributed RAM                  , 1422,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,   14,     ,          ,         ,      
     using O5 and O6                       , 1408,     ,          ,         ,      
   LUT as Shift Register                   , 2309,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  , 1664,     ,          ,         ,      
     using O5 and O6                       ,  645,     ,          ,         ,      
 CLB Registers                             ,39392,    0,         0,   548160, 7.19 
   Register driven from within the CLB     ,22250,     ,          ,         ,      
   Register driven from outside the CLB    ,17142,     ,          ,         ,      
     LUT in front of the register is unused,12978,     ,          ,         ,      
     LUT in front of the register is used  , 4164,     ,          ,         ,      
 Unique Control Sets                       , 1569,     ,         0,    68520, 2.29 
     Site Type    ,Used,Fixed,Prohibited,Available,Util% 
 Block RAM Tile   ,  53,    0,         0,      912, 5.81 
   RAMB36/FIFO*   ,  16,    0,         0,      912, 1.75 
     RAMB36E2 only,  16,     ,          ,         ,      
   RAMB18         ,  74,    0,         0,     1824, 4.06 
     RAMB18E2 only,  74,     ,          ,         ,      
    Site Type  ,Used,Fixed,Prohibited,Available,Util% 
 DSPs          , 115,    0,         0,     2520, 4.56 
   DSP48E2 only, 115,     ,          ,         ,      
     Site Type   ,Used,Fixed,Prohibited,Available,Util% 
 Bonded IOB      ,  92,   92,         0,      204,45.10 
 HPIOB_M         ,  41,   41,         0,       72,56.94 
   INPUT         ,  16,     ,          ,         ,      
   OUTPUT        ,  25,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HPIOB_S         ,  40,   40,         0,       72,55.56 
   INPUT         ,  16,     ,          ,         ,      
   OUTPUT        ,  24,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HDIOB_M         ,   5,    5,         0,       24,20.83 
   INPUT         ,   0,     ,          ,         ,      
   OUTPUT        ,   1,     ,          ,         ,      
   BIDIR         ,   4,     ,          ,         ,      
 HDIOB_S         ,   6,    6,         0,       24,25.00 
   INPUT         ,   0,     ,          ,         ,      
   OUTPUT        ,   1,     ,          ,         ,      
   BIDIR         ,   5,     ,          ,         ,      
