          Site Type        , Used,Fixed,Prohibited,Available,Util% 
 CLB LUTs                  ,27215,    0,         0,   274080, 9.93 
   LUT as Logic            ,23166,    0,         0,   274080, 8.45 
   LUT as Memory           , 4049,    0,         0,   144000, 2.81 
     LUT as Distributed RAM, 1720,    0,          ,         ,      
     LUT as Shift Register , 2329,    0,          ,         ,      
 CLB Registers             ,42338,    0,         0,   548160, 7.72 
   Register as Flip Flop   ,42338,    0,         0,   548160, 7.72 
   Register as Latch       ,    0,    0,         0,   548160, 0.00 
 CARRY8                    , 1130,    0,         0,    34260, 3.30 
 F7 Muxes                  ,  160,    0,         0,   137040, 0.12 
 F8 Muxes                  ,   32,    0,         0,    68520, 0.05 
 F9 Muxes                  ,    0,    0,         0,    34260, 0.00 
 Total,Clock Enable,Synchronous,Asynchronous 
 0    ,           _,          -,           - 
 0    ,           _,          -,         Set 
 0    ,           _,          -,       Reset 
 0    ,           _,        Set,           - 
 0    ,           _,      Reset,           - 
 0    ,         Yes,          -,           - 
 134  ,         Yes,          -,         Set 
 5270 ,         Yes,          -,       Reset 
 940  ,         Yes,        Set,           - 
 35994,         Yes,      Reset,           - 
                  Site Type                , Used,Fixed,Prohibited,Available,Util% 
 CLB                                       , 6077,    0,         0,    34260,17.74 
   CLBL                                    , 2752,    0,          ,         ,      
   CLBM                                    , 3325,    0,          ,         ,      
 LUT as Logic                              ,23166,    0,         0,   274080, 8.45 
   using O5 output only                    , 1397,     ,          ,         ,      
   using O6 output only                    ,16292,     ,          ,         ,      
   using O5 and O6                         , 5477,     ,          ,         ,      
 LUT as Memory                             , 4049,    0,         0,   144000, 2.81 
   LUT as Distributed RAM                  , 1720,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,   16,     ,          ,         ,      
     using O5 and O6                       , 1704,     ,          ,         ,      
   LUT as Shift Register                   , 2329,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  , 1684,     ,          ,         ,      
     using O5 and O6                       ,  645,     ,          ,         ,      
 CLB Registers                             ,42338,    0,         0,   548160, 7.72 
   Register driven from within the CLB     ,23720,     ,          ,         ,      
   Register driven from outside the CLB    ,18618,     ,          ,         ,      
     LUT in front of the register is unused,14455,     ,          ,         ,      
     LUT in front of the register is used  , 4163,     ,          ,         ,      
 Unique Control Sets                       , 1496,     ,         0,    68520, 2.18 
     Site Type    ,Used,Fixed,Prohibited,Available,Util% 
 Block RAM Tile   ,  53,    0,         0,      912, 5.81 
   RAMB36/FIFO*   ,  16,    0,         0,      912, 1.75 
     RAMB36E2 only,  16,     ,          ,         ,      
   RAMB18         ,  74,    0,         0,     1824, 4.06 
     RAMB18E2 only,  74,     ,          ,         ,      
    Site Type  ,Used,Fixed,Prohibited,Available,Util% 
 DSPs          , 115,    0,         0,     2520, 4.56 
   DSP48E2 only, 115,     ,          ,         ,      
     Site Type   ,Used,Fixed,Prohibited,Available,Util% 
 Bonded IOB      , 100,  100,         0,      204,49.02 
 HPIOB_M         ,  41,   41,         0,       72,56.94 
   INPUT         ,  16,     ,          ,         ,      
   OUTPUT        ,  25,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HPIOB_S         ,  40,   40,         0,       72,55.56 
   INPUT         ,  16,     ,          ,         ,      
   OUTPUT        ,  24,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HDIOB_M         ,   9,    9,         0,       24,37.50 
   INPUT         ,   4,     ,          ,         ,      
   OUTPUT        ,   5,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HDIOB_S         ,  10,   10,         0,       24,41.67 
   INPUT         ,   4,     ,          ,         ,      
   OUTPUT        ,   6,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HPIOB_SNGL      ,   0,    0,         0,       12, 0.00 
 HPIOBDIFFINBUF  ,   8,    8,         0,       96, 8.33 
   DIFFINBUF     ,   8,    8,          ,         ,      
 HPIOBDIFFOUTBUF ,   8,    8,         0,       96, 8.33 
   OBUFDS        ,   8,    8,          ,         ,      
 HDIOBDIFFINBUF  ,   0,    0,         0,       60, 0.00 
 BITSLICE_CONTROL,   1,    0,         0,       32, 3.13 
 BITSLICE_RX_TX  ,  24,   24,         0,     1248, 1.92 
   IDELAY        ,   7,    7,          ,         ,      
   OSERDES       ,  10,   10,          ,         ,      
   IDDR          ,   7,    7,          ,         ,      
 BITSLICE_TX     ,   0,    0,         0,       32, 0.00 
 RIU_OR          ,   0,    0,         0,       16, 0.00 
       Site Type     ,Used,Fixed,Prohibited,Available,Util% 
