          Site Type        , Used,Fixed,Prohibited,Available,Util% 
 CLB LUTs                  ,25672,    0,         0,    70560,36.38 
   LUT as Logic            ,21941,    0,         0,    70560,31.10 
   LUT as Memory           , 3731,    0,         0,    28800,12.95 
     LUT as Distributed RAM, 1422,    0,          ,         ,      
     LUT as Shift Register , 2309,    0,          ,         ,      
 CLB Registers             ,39413,    0,         0,   141120,27.93 
   Register as Flip Flop   ,39373,    0,         0,   141120,27.90 
   Register as Latch       ,   40,    0,         0,   141120, 0.03 
 CARRY8                    , 1130,    0,         0,     8820,12.81 
 F7 Muxes                  ,  166,    0,         0,    35280, 0.47 
 F8 Muxes                  ,   32,    0,         0,    17640, 0.18 
 F9 Muxes                  ,    0,    0,         0,     8820, 0.00 
 Total,Clock Enable,Synchronous,Asynchronous 
 0    ,           _,          -,           - 
 0    ,           _,          -,         Set 
 0    ,           _,          -,       Reset 
 0    ,           _,        Set,           - 
 0    ,           _,      Reset,           - 
 0    ,         Yes,          -,           - 
 134  ,         Yes,          -,         Set 
 4974 ,         Yes,          -,       Reset 
 885  ,         Yes,        Set,           - 
 33420,         Yes,      Reset,           - 
                  Site Type                , Used,Fixed,Prohibited,Available,Util% 
 CLB                                       , 5246,    0,         0,     8820,59.48 
   CLBL                                    , 3174,    0,          ,         ,      
   CLBM                                    , 2072,    0,          ,         ,      
 LUT as Logic                              ,21941,    0,         0,    70560,31.10 
   using O5 output only                    , 1068,     ,          ,         ,      
   using O6 output only                    ,15764,     ,          ,         ,      
   using O5 and O6                         , 5109,     ,          ,         ,      
 LUT as Memory                             , 3731,    0,         0,    28800,12.95 
   LUT as Distributed RAM                  , 1422,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,   14,     ,          ,         ,      
     using O5 and O6                       , 1408,     ,          ,         ,      
   LUT as Shift Register                   , 2309,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  , 1664,     ,          ,         ,      
     using O5 and O6                       ,  645,     ,          ,         ,      
 CLB Registers                             ,39413,    0,         0,   141120,27.93 
   Register driven from within the CLB     ,22332,     ,          ,         ,      
   Register driven from outside the CLB    ,17081,     ,          ,         ,      
